Variant,Country,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08
S.A222,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,9,48,66,45,26,12,15,7,9,2,0,1,0,0,0,0
S.A222,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,1,8,2,1,1,1,5,3,3,1,1,0,3,3,1,0,0,0,0,0
S.A222,Bonaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,2,11,8,3,14,12,7,26,10,12,7,2,4,0,0
S.A222,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,21,7,24,8,8,4,53,37,5,33,24,27,0,0,0,65,0,0,0,0,106,55,50,65,49,12,0
S.A222,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S.A222,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
S.A222,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A222,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,5,5,4,5,2,1,1,0,2,1,0,4,0,0,0,0
S.A222,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0
S.A222,Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,38,38,0,207,37,99,1,60,43,15,5,15,0,0,0,0
S.A222,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2,0,1,12,16,28,20,0,0,0,0,0,0,0,0,0
S.A222,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S.A626S,Spain,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,1,1,2,0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,70,13,66,66,18,17,40,19,52,64,16,19,15,12,4,4,5,10,6,1,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,3,0,0,0,1,0,7,3,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,23,25,19,10,4,10,9,3,22,5,5,7,5,7,1,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,5,6,18,34,20,23,30,21,16,14,5,2,1,2,4,4,4,2,1,0,2,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,2,1,1,1,0,2,3,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,2,0,3,0,2,3,4,0,0,2,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.A626S,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Switzerland,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,9,9,12,3,7,0,0,0,4,5,5,4,4,6,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Austria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,20,36,69,36,23,11,22,17,14,7,4,3,4,5,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S.D80Y,France,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,20,22,8,39,25,15,7,7,2,7,8,4,2,1,1,5,3,1,9,3,11,2,0,0,1,1,2,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S.D80Y,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,11,22,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,1,7,8,9,12,10,16,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,3,1,6,0,0,0,0,1,1,4,0,0,0,1,2,0,0,0,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,1,3,0,0,2,3,0,4,0,1,2,4,1,2,4,1,1,1,11,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,2,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.D80Y,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S.E484,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,3,5,25,64,117,77,145,126,80,121,212,279,427,586,656,816,829,798,684,612,432,303,199,150,77,39,14,19,7,8,9,9,3,5,5,5,15,10,1,1,5,1,1,1,0,0,0,0
S.E484,India,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,7,0,0,0,2,5,6,7,6,13,10,9,12,12,51,65,205,312,399,559,661,757,730,796,483,233,275,99,52,27,17,26,14,19,20,19,10,9,19,7,19,17,18,32,33,36,21,21,15,2,3,0,0,0,0
S.E484,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,2,7,11,21,41,24,48,62,71,61,151,98,83,55,28,39,55,92,67,77,49,32,6,4,10,17,3,9,5,3,3,3,2,4,23,8,8,0,1,4,5,118,89,33,0
S.E484,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,2,12,12,9,35,35,21,22,35,71,95,109,188,305,469,1315,1494,1700,1533,1328,1719,1218,1131,1011,669,609,470,368,320,158,141,97,105,66,49,35,30,17,21,2,4,0,1,0,0,0,0,0,0
S.E484,USA,0,0,0,1,0,0,0,2,1,3,2,2,1,3,2,1,1,3,1,0,2,3,1,8,12,7,11,25,24,13,13,34,37,85,81,110,167,212,301,431,557,824,776,1190,1412,1985,2794,3792,4933,5551,5747,5103,5286,4530,3561,2950,2110,1796,1740,1521,1416,1232,1391,1352,1232,1130,847,465,298,222,149,141,119,83,91,100,58,50,16,0,0
S.E484,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,6,1,0,2,0,3,1,2,9,9,20,37,25,33,12,43,20,37,35,31,28,48,53,68,96,67,57,89,48,25,40,19,21,21,12,14,23,26,48,10,7,3,3,6,1,3,2,10,25,19,8,1,0
S.E484,Spain,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,13,10,4,3,2,7,7,12,15,22,17,35,58,74,124,153,141,139,203,128,173,142,178,226,195,217,230,492,318,163,189,80,56,24,13,15,5,5,10,11,13,13,8,4,3,0,0
S.E484,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,2,1,2,0,3,4,3,13,21,36,45,67,71,114,138,153,119,129,148,145,257,228,271,363,287,229,155,213,304,302,213,282,292,206,105,121,80,42,15,4,0,0,0
S.E484,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,2,15,96,115,330,102,109,232,134,252,183,413,294,429,319,578,334,469,225,385,257,400,247,299,169,393,274,274,286,159,83,93,64,52,43,45,33,27,27,11,5,33,37,19,0,0
S.E484,Brazil,0,1,0,0,1,0,1,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,2,1,22,20,36,36,29,55,104,83,93,113,153,203,331,300,342,357,434,503,538,822,695,783,855,1251,1132,1876,1427,1856,1623,1284,1471,1730,1796,2054,2366,1964,2111,2761,2011,2276,1996,1581,1597,679,362,382,189,137,145,61,50,19,1,0,0,0,0
S.E484,United Kingdom,1,0,0,13,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,4,0,0,1,2,1,6,2,3,0,7,26,21,36,56,89,72,76,53,73,86,97,150,164,165,172,177,172,229,237,202,179,124,81,70,49,34,20,23,45,21,25,32,38,37,34,20,29,29,27,40,55,43,65,85,73,78,18,0
S.E484,Sweden,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,1,9,8,50,99,194,218,219,164,279,343,344,329,143,100,128,82,103,82,117,89,47,57,52,33,11,8,12,2,2,3,28,26,28,9,4,4,3,8,4,1,0,0,0,0
S.E484,Colombia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,3,7,7,11,5,6,5,7,10,27,27,26,27,58,332,230,163,153,147,135,104,43,83,134,77,65,167,126,351,316,261,298,200,238,150,59,28,39,19,13,5,2,0,0,0,0
S.E484,Italy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,20,26,25,10,52,159,107,67,123,125,176,94,88,121,113,202,133,125,144,256,119,134,124,109,199,111,92,60,39,21,11,4,2,1,0,3,2,1,3,1,1,1,0,0,0
S.E484,Australia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,5,5,1,4,2,2,1,4,6,7,7,11,12,17,18,17,3,4,7,5,49,18,18,8,2,5,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
S.E484,Germany,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,2,0,0,1,4,5,10,12,19,64,84,117,155,235,256,265,351,328,331,416,354,285,470,248,232,230,186,168,99,56,71,60,54,25,25,15,13,13,15,11,16,30,28,13,12,13,11,2,0,0
S.E484,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,50,39,23,49,45,61,33,20,27,19,7,6,7,2,1,9,3,2,3,2,1,0,0,1,0,2,1,0,2,32,5,10,6,6,10,13,11,14,6,3,0,0,0,0,0
S.E484,South Africa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,18,25,42,20,36,29,69,75,100,138,100,160,175,200,193,266,301,333,461,278,171,159,161,125,124,76,126,202,130,115,72,70,82,157,95,171,121,149,138,208,133,80,57,68,52,36,22,25,27,11,12,15,19,21,13,14,2,1,0,0,0,0,0
S.E484,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,2,1,0,3,0,1,7,10,13,6,31,8,11,26,72,69,60,63,40,49,43,61,20,51,8,8,1,1,3,2,1,4,0,1,0,1,1,0,1,0,0,3,0,0,0,0
S.E484,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,2,5,4,5,4,7,3,3,3,11,4,14,15,26,52,68,113,99,257,217,427,400,289,315,242,174,119,118,83,53,23,25,14,6,6,6,7,6,2,2,1,0,0,0
S.E484,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,1,1,4,2,5,4,5,5,12,6,7,25,17,23,29,46,45,91,48,78,93,71,82,119,122,112,106,115,126,89,58,93,110,31,25,63,81,26,1,7,7,6,8,4,4,1,0
S.E484,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,18,7,0,0,0,0,0,1,5,71,0,0,0,2,2,1,6,7,10,9,18,56,52,40,62,19,9,24,12,5,0,1,0,0,4,4,13,6,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.E484,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,5,9,13,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.E484,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,6,5,4,1,9,3,10,4,13,11,17,16,12,48,36,22,22,35,22,56,13,70,90,67,47,45,110,112,97,67,139,161,121,117,96,122,115,91,65,41,8,0,0,0,0
